age;job;marital;education;default;balance;housing;loan;contact;day;month;duration
44;housemaid;married;tertiary;no;460;no;no;unknown;17;jun;491
42;technician;married;secondary;no;613;yes;no;cellular;11;may;432
37;entrepreneur;married;tertiary;no;7944;no;no;cellular;21;nov;102
48;blue-collar;married;secondary;no;1143;yes;no;cellular;17;apr;264
57;retired;married;primary;no;-464;yes;no;cellular;4;feb;75
44;services;married;secondary;no;1989;yes;yes;cellular;20;apr;106
48;technician;married;secondary;no;17;yes;yes;cellular;17;nov;81
56;retired;married;primary;no;-1;no;no;cellular;27;aug;89
37;management;married;tertiary;no;1698;yes;no;unknown;6;jun;95
47;blue-collar;married;secondary;no;5306;yes;no;unknown;15;may;322
54;housemaid;married;unknown;no;0;no;no;cellular;14;apr;94
51;retired;divorced;secondary;no;1679;no;no;cellular;12;aug;417
47;admin.;married;secondary;no;3676;no;no;cellular;18;oct;567
25;management;married;tertiary;no;-242;yes;yes;cellular;18;may;600
39;services;single;secondary;no;471;no;no;unknown;15;oct;5
40;management;married;tertiary;no;8902;yes;no;cellular;14;aug;464
38;management;single;tertiary;no;1704;no;no;cellular;1;sep;222
34;management;married;tertiary;no;3050;yes;no;cellular;13;may;469
53;housemaid;married;primary;no;2581;no;no;cellular;15;apr;99
32;services;married;secondary;no;162;yes;no;unknown;14;may;297
35;blue-collar;married;secondary;no;243;yes;no;cellular;20;apr;41
24;student;single;secondary;no;1847;no;no;cellular;9;dec;390
58;blue-collar;married;primary;no;0;yes;no;unknown;29;may;535
49;management;married;primary;no;3371;no;no;cellular;11;nov;269
45;services;single;secondary;no;1757;yes;no;cellular;20;apr;1010
55;management;married;tertiary;no;171;yes;no;cellular;8;aug;73
42;entrepreneur;married;tertiary;no;157;yes;yes;unknown;7;may;650
28;admin.;married;secondary;no;934;yes;no;unknown;4;jul;53
48;blue-collar;married;secondary;no;-19;no;yes;unknown;4;jul;270
51;management;single;tertiary;yes;-55;yes;no;cellular;18;aug;119
38;housemaid;married;primary;no;21;no;no;cellular;26;aug;634
27;blue-collar;single;secondary;no;14;no;no;unknown;14;may;72
50;technician;single;secondary;no;246;yes;no;cellular;17;nov;270
44;blue-collar;married;primary;no;887;yes;no;cellular;12;may;165
40;management;married;tertiary;no;51;no;no;cellular;19;aug;164
29;services;single;secondary;no;-287;yes;no;cellular;18;may;196
34;services;married;secondary;no;0;yes;no;cellular;14;jul;78
44;self-employed;single;tertiary;no;2734;yes;no;cellular;12;may;897
50;entrepreneur;married;tertiary;no;52;no;no;cellular;31;jul;22
34;management;married;tertiary;no;2594;yes;no;cellular;21;nov;161
54;retired;divorced;primary;no;22;no;no;unknown;20;jun;23
34;technician;married;tertiary;no;1611;yes;no;cellular;11;may;490
34;admin.;single;tertiary;no;18;yes;yes;cellular;30;apr;359
52;blue-collar;married;primary;no;1331;yes;no;cellular;29;jul;213
60;unknown;married;unknown;no;7337;no;no;cellular;4;aug;122
39;management;single;secondary;no;835;yes;no;unknown;29;may;587
58;retired;married;primary;no;5092;no;no;unknown;11;jun;199
41;technician;divorced;secondary;no;52;no;no;cellular;20;aug;261
48;technician;married;secondary;no;10655;no;no;telephone;31;jul;5
58;management;married;tertiary;no;1831;no;no;cellular;17;nov;1531
40;self-employed;married;primary;no;92;yes;no;unknown;13;may;92
48;management;married;tertiary;no;586;yes;yes;cellular;6;may;179
52;blue-collar;divorced;primary;no;1758;yes;no;unknown;15;may;41
50;self-employed;married;secondary;no;2061;yes;yes;cellular;29;jan;197
25;technician;single;secondary;no;959;no;no;cellular;9;jul;144
54;retired;married;primary;no;208;no;no;unknown;12;may;255
34;services;married;secondary;no;-315;yes;no;unknown;8;may;56
48;management;married;tertiary;yes;-13;yes;no;cellular;15;may;20
37;admin.;married;tertiary;no;801;no;no;cellular;11;aug;331
66;retired;married;tertiary;no;1948;no;no;cellular;28;jan;216
32;management;single;tertiary;no;751;yes;no;unknown;8;may;64
45;blue-collar;married;secondary;no;784;yes;yes;unknown;3;jun;34
43;blue-collar;single;secondary;no;24;no;no;cellular;12;may;68
41;management;married;tertiary;no;72;yes;no;unknown;7;may;764
40;technician;divorced;tertiary;no;1871;yes;no;cellular;17;nov;64
44;services;single;secondary;no;1378;yes;no;unknown;8;may;257
43;blue-collar;married;primary;no;188;yes;no;cellular;12;may;58
30;unknown;single;tertiary;no;6836;no;no;cellular;27;feb;30
32;services;married;secondary;no;61;yes;no;cellular;8;jul;529
57;admin.;married;secondary;no;-967;yes;no;telephone;15;may;8
31;blue-collar;single;tertiary;no;462;yes;yes;unknown;19;may;147
49;unknown;married;secondary;no;0;no;no;cellular;28;aug;173
31;admin.;single;secondary;no;5527;yes;no;unknown;21;may;132
41;admin.;married;tertiary;no;1287;no;no;unknown;16;jun;286
44;management;married;tertiary;no;17361;no;no;unknown;18;jun;476
54;entrepreneur;married;unknown;no;1956;no;no;cellular;19;nov;221
37;blue-collar;divorced;secondary;no;0;yes;no;cellular;21;apr;146
34;management;married;secondary;no;-294;yes;no;unknown;27;may;532
43;technician;married;secondary;no;275;no;no;cellular;25;aug;69
44;management;married;tertiary;no;724;yes;no;cellular;17;nov;157
44;services;married;secondary;no;27;no;no;cellular;25;may;485
53;admin.;divorced;secondary;no;26;yes;no;cellular;7;may;56
36;technician;married;secondary;no;191;no;no;cellular;31;aug;69
58;technician;divorced;secondary;no;-123;no;no;cellular;5;aug;131
26;student;single;secondary;no;-147;no;no;unknown;4;jun;95
34;technician;single;secondary;no;179;no;no;cellular;19;aug;294
55;blue-collar;married;primary;no;1086;yes;no;cellular;6;may;146
55;blue-collar;married;secondary;no;471;yes;no;unknown;30;may;58
34;entrepreneur;married;tertiary;no;105;yes;no;unknown;28;may;249
41;entrepreneur;divorced;secondary;no;1588;yes;yes;unknown;20;jun;10
38;housemaid;divorced;secondary;no;70;no;no;cellular;27;oct;255
28;blue-collar;single;secondary;no;2700;no;no;cellular;3;feb;337
41;technician;married;secondary;no;1602;yes;no;cellular;2;jun;142
30;admin.;married;tertiary;no;0;yes;no;cellular;24;jul;209
39;technician;married;unknown;no;839;no;no;unknown;30;may;825
41;admin.;married;secondary;no;21515;yes;no;unknown;5;jun;87
36;technician;married;secondary;no;5902;yes;no;unknown;23;may;219
37;management;married;tertiary;no;547;yes;yes;unknown;21;may;143
59;self-employed;married;tertiary;no;3800;no;yes;cellular;9;jul;70
26;technician;single;secondary;no;261;yes;no;unknown;27;may;371
43;technician;married;secondary;no;0;yes;yes;cellular;4;feb;539
42;management;married;secondary;yes;-34;no;no;cellular;5;feb;176
46;blue-collar;married;unknown;no;9328;yes;no;cellular;5;may;725
31;admin.;married;secondary;no;5;yes;yes;cellular;16;jul;101
43;unemployed;married;secondary;no;3529;no;no;cellular;5;feb;169
48;blue-collar;single;tertiary;no;2330;yes;no;unknown;4;jun;15
41;blue-collar;married;secondary;no;1334;yes;no;cellular;20;apr;234
32;self-employed;married;tertiary;no;3601;no;no;cellular;22;aug;171
45;technician;married;tertiary;no;265;no;no;cellular;28;aug;14
52;admin.;single;unknown;no;2227;no;no;cellular;24;feb;242
37;self-employed;married;secondary;no;487;no;yes;cellular;27;aug;155
38;blue-collar;divorced;secondary;no;0;yes;no;cellular;11;may;580
36;services;single;secondary;no;174;yes;no;unknown;7;may;223
58;retired;married;secondary;no;14412;no;no;cellular;18;nov;297
37;management;married;tertiary;no;3288;no;no;cellular;8;aug;124
30;technician;single;secondary;no;57;no;no;cellular;2;feb;465
47;technician;married;secondary;no;2246;yes;no;cellular;10;jul;330
40;technician;married;secondary;no;4441;yes;no;cellular;20;nov;153
42;management;divorced;tertiary;no;0;no;no;unknown;19;may;131
71;unknown;married;tertiary;no;353;no;no;cellular;27;jan;208
54;blue-collar;married;secondary;no;448;yes;yes;cellular;5;aug;98
53;entrepreneur;married;primary;no;27;yes;no;telephone;10;sep;230
33;blue-collar;divorced;secondary;no;474;no;no;cellular;22;jul;400
30;technician;single;tertiary;no;1185;yes;no;cellular;30;apr;284
39;services;divorced;secondary;no;282;yes;no;cellular;17;jul;243
32;blue-collar;married;secondary;no;2;yes;no;cellular;15;may;16
34;technician;single;secondary;no;60;no;no;cellular;7;aug;274
39;self-employed;single;tertiary;no;3972;no;no;cellular;30;jul;122
75;retired;married;secondary;no;26452;no;no;telephone;15;jul;219
33;admin.;divorced;secondary;no;818;yes;yes;cellular;16;apr;301
40;services;married;secondary;no;9374;yes;no;cellular;21;nov;7
37;technician;married;unknown;no;47;no;no;unknown;19;jun;374
69;retired;married;primary;no;279;no;no;telephone;12;aug;26
52;unemployed;married;primary;no;20;yes;no;telephone;28;jan;172
31;admin.;divorced;secondary;no;360;no;no;cellular;15;may;332
28;technician;single;secondary;no;1532;no;no;cellular;22;may;253
29;management;single;tertiary;no;1673;no;no;cellular;16;aug;200
46;services;married;secondary;no;2420;no;no;cellular;19;nov;405
28;blue-collar;married;secondary;no;100;yes;yes;unknown;27;may;132
41;admin.;married;secondary;no;0;no;no;unknown;20;jun;89
42;technician;divorced;secondary;no;1533;no;yes;cellular;5;aug;86
34;admin.;single;secondary;no;296;no;no;cellular;7;jul;147
28;blue-collar;married;secondary;no;2788;yes;no;unknown;6;jun;369
43;management;single;secondary;no;109;yes;no;unknown;27;may;64
32;technician;married;secondary;no;485;no;no;cellular;26;aug;98
33;technician;single;tertiary;no;125;no;no;telephone;29;aug;66
70;retired;married;secondary;no;616;no;no;cellular;27;apr;149
36;services;married;secondary;no;3064;yes;no;telephone;26;aug;240
53;technician;married;secondary;no;206;no;no;cellular;26;aug;87
30;blue-collar;single;secondary;no;6900;no;no;cellular;21;nov;816
45;services;divorced;secondary;no;-179;no;no;unknown;3;jul;155
31;services;single;secondary;no;481;yes;no;cellular;20;nov;106
28;admin.;married;secondary;no;12;yes;no;cellular;30;jan;73
45;blue-collar;married;primary;no;0;no;no;unknown;23;may;574
51;management;married;tertiary;no;176;yes;yes;unknown;1;jun;8
53;management;married;primary;no;4086;no;no;unknown;20;jun;14
40;technician;married;secondary;no;257;yes;no;unknown;16;may;731
53;blue-collar;married;primary;no;53;yes;no;cellular;7;apr;208
31;blue-collar;divorced;secondary;no;6;yes;no;cellular;29;jan;821
30;management;married;tertiary;no;562;no;no;cellular;21;aug;137
53;entrepreneur;married;secondary;no;-118;yes;no;unknown;9;may;101
40;blue-collar;married;primary;no;2805;yes;no;cellular;14;may;173
26;management;single;secondary;no;565;yes;no;unknown;6;jun;582
47;blue-collar;married;secondary;no;0;yes;no;cellular;21;jul;676
51;management;married;tertiary;no;1612;no;no;cellular;16;mar;384
45;unemployed;married;primary;no;180;yes;yes;unknown;27;may;62
35;management;married;tertiary;no;0;yes;no;cellular;21;jul;295
36;management;single;tertiary;no;876;yes;no;unknown;23;may;241
57;admin.;married;secondary;no;2137;no;no;telephone;8;jul;132
42;blue-collar;married;primary;no;260;yes;no;telephone;31;jul;175
32;blue-collar;married;secondary;yes;-53;yes;no;cellular;16;apr;648
30;management;married;tertiary;no;944;no;no;cellular;29;oct;251
36;technician;married;secondary;no;2394;no;no;cellular;14;aug;184
43;technician;married;secondary;no;297;yes;no;cellular;14;oct;119
69;retired;single;tertiary;no;2144;no;no;cellular;29;jul;417
31;technician;single;tertiary;no;969;no;no;cellular;15;jun;95
35;technician;married;secondary;no;0;no;no;cellular;14;jul;125
26;entrepreneur;married;tertiary;no;37;yes;yes;cellular;6;may;207
46;technician;married;secondary;no;410;no;yes;cellular;21;nov;162
30;technician;married;secondary;no;1211;yes;no;cellular;18;may;176
33;management;single;tertiary;no;71;no;no;cellular;22;aug;107
34;management;married;tertiary;no;436;yes;no;cellular;17;apr;28
48;blue-collar;married;primary;no;559;yes;no;unknown;15;may;1231
31;management;married;tertiary;no;1170;no;no;cellular;20;aug;200
46;management;divorced;tertiary;no;25;no;no;unknown;26;may;103
40;services;married;secondary;no;1325;no;no;unknown;11;jun;150
39;entrepreneur;married;secondary;no;0;no;no;cellular;21;nov;108
33;technician;single;secondary;no;647;yes;yes;cellular;4;feb;124
50;blue-collar;married;primary;no;2142;yes;no;cellular;29;jan;309
84;retired;divorced;primary;no;639;no;no;telephone;18;may;353
40;blue-collar;married;primary;no;177;yes;yes;telephone;21;jul;742
55;management;married;tertiary;no;236;no;no;cellular;4;aug;200
40;services;divorced;secondary;no;1959;yes;no;unknown;30;may;177
46;admin.;married;primary;no;96;no;no;telephone;4;feb;151
43;self-employed;single;tertiary;no;0;no;no;unknown;19;jun;147
34;blue-collar;married;secondary;no;250;yes;no;unknown;29;may;193
35;technician;single;secondary;no;126;no;no;cellular;22;aug;112
57;retired;married;unknown;no;1621;yes;no;unknown;19;jun;108
25;student;single;secondary;no;8;no;no;cellular;22;apr;107
32;self-employed;married;tertiary;no;189;yes;no;unknown;6;jun;106
52;retired;single;secondary;no;316;no;no;cellular;12;may;463
31;self-employed;single;tertiary;yes;-282;yes;no;cellular;20;nov;131
34;management;married;tertiary;no;-308;yes;no;cellular;30;apr;140
42;technician;divorced;secondary;no;248;no;no;cellular;19;aug;163
47;blue-collar;divorced;primary;no;126;yes;no;unknown;3;jun;2456
50;self-employed;divorced;tertiary;no;13;yes;no;cellular;20;apr;76
30;technician;married;secondary;no;-393;yes;yes;cellular;16;jul;435
33;services;single;secondary;no;358;yes;no;cellular;7;may;302
56;technician;single;tertiary;no;917;no;no;unknown;9;jun;306
34;admin.;divorced;secondary;no;1268;yes;no;cellular;15;may;259
33;technician;married;secondary;no;-163;yes;yes;cellular;8;aug;502
32;management;single;tertiary;no;473;yes;no;cellular;11;may;72
34;management;married;tertiary;no;4831;yes;no;cellular;4;feb;265
37;technician;married;secondary;no;1063;yes;no;cellular;31;jul;413
30;management;married;secondary;no;0;yes;no;cellular;12;may;756
29;blue-collar;married;secondary;no;424;yes;yes;unknown;14;may;241
56;unemployed;divorced;primary;no;802;no;no;telephone;3;feb;258
31;management;married;tertiary;no;430;yes;no;cellular;25;jul;137
59;unknown;married;unknown;no;3940;no;no;unknown;5;jun;48
36;housemaid;married;secondary;no;2880;no;no;unknown;12;jun;283
51;blue-collar;divorced;secondary;no;1069;yes;no;unknown;30;may;247
54;self-employed;divorced;primary;no;4382;yes;no;telephone;18;may;193
37;management;married;tertiary;no;0;no;no;cellular;11;mar;129
32;technician;married;tertiary;no;3939;no;no;cellular;8;aug;209
42;self-employed;married;tertiary;no;753;no;no;unknown;17;jun;31
29;blue-collar;married;secondary;no;358;no;no;cellular;21;jul;88
52;blue-collar;married;primary;no;1141;yes;no;cellular;12;may;22
40;technician;married;secondary;no;1259;no;no;unknown;20;may;234
30;services;married;secondary;no;227;no;yes;unknown;3;jun;23
55;entrepreneur;divorced;secondary;no;538;yes;no;cellular;7;aug;353
49;management;married;tertiary;no;92;yes;no;unknown;6;may;221
33;technician;married;tertiary;no;8023;no;no;cellular;25;feb;196
32;services;single;secondary;no;2478;no;yes;cellular;20;nov;395
21;student;single;secondary;no;6844;no;no;cellular;14;aug;126
42;technician;married;secondary;no;440;yes;no;cellular;3;feb;13
56;self-employed;married;secondary;no;800;no;yes;cellular;9;jul;170
39;unknown;single;secondary;no;914;no;no;unknown;5;jun;20
30;entrepreneur;single;secondary;no;638;no;no;cellular;14;jul;358
55;retired;married;secondary;no;159;no;no;cellular;28;aug;159
43;blue-collar;married;primary;no;483;yes;no;cellular;12;may;225
53;unemployed;married;secondary;no;94;no;no;cellular;10;aug;493
57;retired;married;secondary;no;1044;no;no;telephone;11;jan;585
39;self-employed;single;unknown;no;0;no;no;unknown;20;jun;13
56;technician;divorced;tertiary;no;401;yes;no;telephone;20;nov;26
29;services;single;unknown;no;33;no;no;unknown;1;jul;161
38;blue-collar;married;primary;no;506;yes;yes;unknown;12;jun;122
59;management;married;tertiary;no;1881;no;no;cellular;19;nov;456
42;technician;single;unknown;no;344;yes;no;unknown;3;jun;26
46;blue-collar;married;primary;no;0;yes;no;unknown;12;may;51
31;admin.;married;secondary;no;3;yes;no;cellular;28;jul;37
35;services;divorced;secondary;no;221;yes;no;cellular;14;may;150
50;self-employed;married;secondary;no;36;no;no;cellular;13;aug;104
42;blue-collar;married;primary;no;969;yes;no;cellular;13;may;721
36;services;single;secondary;no;760;no;no;unknown;20;jun;9
25;admin.;single;tertiary;no;220;no;no;cellular;26;may;68
42;management;single;tertiary;no;10907;no;no;cellular;4;may;74
27;student;single;tertiary;no;-148;yes;no;cellular;11;sep;146
32;blue-collar;married;primary;no;415;yes;no;unknown;2;jun;777
